醫事機構代碼,醫事機構名稱,電話,地址,地圖地址,緯度,經度,備註
5942171114,提安藥局,07-6906385,高雄市茄萣區白砂路253巷8號1樓,高雄市茄萣區萬福里3鄰白砂路253巷8號,22.913487,120.18485,
5942171123,安麗兒藥局,07-6906029,高雄市茄萣區嘉賜里仁愛路三段220號,高雄市茄萣區嘉賜里37鄰仁愛路三段220號,22.903521,120.183881,
5942171141,天佑藥局,07-6904778,高雄市茄萣區茄萣路二段228－1號,高雄市茄萣區嘉賜里14鄰茄萣路二段228之1號,22.900972,120.18316,中秋節晚上休息
5942190039,立達藥局,07-6179277,高雄市彌陀區中正西路259－2號,高雄市彌陀區光和里14鄰中正西路259之2號,22.785003,120.245314,
5942190048,南安藥局,07-6191802,高雄市彌陀區漯底里樂安路53號,高雄市彌陀區漯底里8鄰樂安路53號,22.765291,120.243339,
5942190128,柏青藥師藥局,07-6107542,高雄市彌陀區中正路彌靖里中正路197號,高雄市彌陀區彌靖里11鄰中正路197號,22.783163,120.248279,
5942191152,禾安藥局,07-6108870,高雄市彌陀區中正路100號1樓,高雄市彌陀區彌壽里2鄰中正路99號,22.781271,120.249029,
5942191198,平順藥局,07-6100498,高雄市彌陀區中正路278號一樓,高雄市彌陀區彌靖里3鄰中正路278號,22.784668,120.247978,2月15-2月18春節休診.2月19日正常看診
5942200030,順成藥局,07-6172407,高雄市梓官區梓官路城隍巷31號,高雄市梓官區梓和里11鄰梓官路城隍巷31號,22.759289,120.268095,
5942201171,郭順忠藥局,07-6194418,高雄市梓官區大舍南路26號,高雄市梓官區大舍里20鄰大舍南路26號,22.746606,120.261571,*週六 週日 請先電話聯繫
5942201199,安麗兒藥局梓官店,07-6106189,高雄市梓官區嘉展路479號,高雄市梓官區茄苳里13鄰嘉展路479號,22.734546,120.253293,
5942211122,永昇藥局,07-6895522,高雄市六龜區太平路85號,高雄市六龜區義寶里15鄰太平路85號,22.995524,120.63699,
5942220023,維康藥局,07-6752585,高雄市甲仙區西安里中正路22號,高雄市甲仙區西安里13鄰中正路22號,23.082911,120.588499,
5942220032,文殊堂藥局,07-6752176,高雄市甲仙區西安里文化路22號,高雄市甲仙區西安里8鄰文化路22號,23.081938,120.589408,
5942220078,宏仁藥局,07-6751255,高雄市甲仙區東安里和安街48號,高雄市甲仙區東安里5鄰和安街48號,23.083483,120.589417,
5942221173,永富藥局,07-6754383,高雄市甲仙區和安街30號,高雄市甲仙區東安里3鄰和安街30號,23.08265,120.589577,
5942230065,明峰藥局,07-6772778,高雄市杉林區上平村山仙路174號,高雄市杉林區上平里14鄰山仙路174號,22.975989,120.542865,
5942240025,蔡藥局,07-6671131,高雄市內門區內門里內門路64號,高雄市內門區內門里12鄰內門64號,22.945374,120.463737,109年農曆春節未放假
5942240043,光輝藥局,07-6671106,高雄市內門區鄉觀亭里南屏路230號,高雄市內門區觀亭里15鄰南屏路230號,22.923054,120.454734,
5943010049,統和藥局,08-7379898,屏東縣屏東市德豐街63號,屏東縣屏東市大連里30鄰德豐街63號,22.677942,120.508803,
5943010076,大茂藥局,08-7323293,屏東縣屏東市逢甲路85號,屏東縣屏東市大同里5鄰逢甲路85號,22.6703,120.487116,
5943010101,正欣藥局,08-7524138,屏東縣屏東市前進里清進巷107號,屏東縣屏東市前進里9鄰清進巷107號,22.649384,120.464365,
5943010156,新東洋藥局,08-7323388,屏東縣屏東市民生路238號,屏東縣屏東市楠樹里1鄰民生路238號,22.670135,120.492427,休假不一定
5943010192,立眾藥局,08-7665443,屏東縣屏東市勝利路190－4號,屏東縣屏東市空翔里15鄰勝利路190之4號,22.679176,120.48053,
5943010254,大和藥局,08-7328052,屏東市太平里中正路167－1號,屏東縣屏東市台27線167號,22.6778667,120.490535,
5943010263,進東藥局,08-7333446,屏東市平和里民權路43－3號,屏東縣屏東市民權路43之3號,22.670755,120.4912659,
5943010272,新東海藥局,08-7224861,屏東市長春里民生路116號,屏東縣屏東市民生路116號,22.6686194,120.4961358,
5943010281,應安藥局,08-7327128,屏東縣屏東市必信里民族路305－7號,屏東縣屏東市必信里1鄰民族路305之7號,22.670947,120.481003,
5943010343,名石藥局,08-7363184,屏東縣屏東市大連路60－10號,屏東縣屏東市華山里16鄰大連路60之10號,22.681825,120.502166,
5943010398,銘展藥局,08-7371713,屏東縣屏東市大連里建豐路254號,屏東縣屏東市大連里68鄰建豐路254號,22.676777,120.502438,
5943010432,億泰藥局,08-7324005,屏東市勝利里自由路582號,屏東縣屏東市自由路582號,22.6835591,120.4857104,
5943010478,信成藥局,08-7538647,屏東縣屏東市大武路95號,屏東縣屏東市大武里41鄰大武路95號,22.656969,120.476538,8/22-8/25休息
5943010487,正安藥局,08-7655845,屏東縣屏東市永光里大同路177號,屏東縣屏東市永光里5鄰大同路177號,22.670184,120.475506,
5943010496,惠恩藥局,08-7664830,屏東縣屏東市空翔里勝利路202號,屏東縣屏東市空翔里16鄰勝利路202號,22.679136,120.479825,
5943010629,有宏藥局,08-7365564,屏東縣屏東市中正里中正路688巷11號,屏東縣屏東市中正里21鄰中正路688巷11號,22.688644,120.499264,
5943010665,中美藥局,08-7348697,屏東市扶風里林森路45號,屏東縣屏東市林森路45號,22.6724044,120.4936673,
5943010683,弘盛藥局,08-7367470,屏東縣屏東市海豐街29－1號,屏東縣屏東市信和里4鄰海豐街29之1號,22.700845,120.510323,
5943010763,一生藥局,08-7665353,屏東縣屏東市民族路492號,屏東縣屏東市永順里5鄰民族路492號,22.671482,120.476227,
5943010996,景生藥局,08-7654641,屏東縣屏東市勝利路240號之2,屏東縣屏東市潭墘里32鄰勝利路240之2號,22.678933,120.476583,平常日[早上9點~晚上11:00]；星期日[下午5點~晚上11:00]
5943011037,正源藥局,08-7558891,屏東縣屏東市龍華路184號,屏東縣屏東市龍華里9鄰龍華路184號,22.635505,120.48204,
5943011055,振東中西藥局,08-7656522,屏東縣屏東市崇蘭里100之6號,屏東縣屏東市崇蘭里19鄰崇蘭100之6號,22.687663,120.480817,
5943011135,昱昇藥師藥局,08-7377471,屏東市北勢里中正路373－1號,屏東縣屏東市中正路373之1號,22.6851317,120.4944011,
5943011279,馥生中西藥局,08-7536611,屏東縣屏東市大武里大武路54號,屏東縣屏東市大武里33鄰大武路54號,22.656619,120.477771,
5943012427,寶慷藥局,08-7350558,屏東縣屏東市中正路三九八號,屏東縣屏東市仁愛里17鄰中正路398號,22.68328,120.492952,
5943012445,家安藥師藥局,08-7354236,屏東縣屏東市廣東路747號,屏東縣屏東市北勢里23鄰廣東路747號,22.686819,120.493599,
5943012570,和信藥局,08-7515918,屏東縣屏東市棒球路89號,屏東縣屏東市永安里47鄰棒球路89號,22.655778,120.480737,11/27-11/30 休息
5943012605,中正藥局,08-7339012,屏東縣屏東市中正路191號,屏東縣屏東市斯文里19鄰中正路191號,22.679777,120.491081,1/24早上正常門診.下午晚上休診.1/29正常看診
5943012614,杏林藥局,08-7530233,屏東縣屏東市復興路138號,屏東縣屏東市萬年里1鄰復興路138號,22.665906,120.48846,
5943012641,桃源藥局,08-7325686,屏東縣屏東市廣東路817號一樓,屏東縣屏東市北勢里8鄰廣東路817號,22.687648,120.490857,
5943012687,禾康藥局,08-7375818,屏東縣屏東市中正路460號,屏東縣屏東市仁愛里11鄰中正路460號,22.684492,120.494157,1/1早上營業.下午.晚上休息
5943012758,晉榮藥局,08-7380908,屏東縣屏東市大連路6之1號,屏東縣屏東市華山里27鄰大連路6之1號,22.684396,120.510661,星期一至星期六早上八點至十二點半.下午二點半至九點.星期日晚上六至九點
5943012801,瑞光藥局,08-7380002,屏東縣屏東市瑞光路二段250號,屏東縣屏東市大連里31鄰瑞光路二段250號,22.678935,120.507509,
5943012874,明美藥局,08-7515620,屏東縣屏東市復興路239號,屏東縣屏東市一心里6鄰復興路239號,22.663803,120.48828,
5943012892,立健藥局,08-7328039,屏東縣屏東市勝利里廣東路962號,屏東縣屏東市勝利里34鄰廣東路962號,22.687726,120.486225,星期六日只服務特殊約診客戶
5943012909,三和藥局,08-7322519,屏東縣屏東市中華路8號,屏東縣屏東市平和里6鄰中華路8號,22.67132,120.489641,
5943012972,泰好藥師社區藥局,08-7523007,屏東縣屏東市大武路118號,屏東縣屏東市大武里33鄰大武路118號,22.657292,120.476537,
5943012981,信康生活藥局,08-7519477,屏東縣屏東市永大路233號,屏東縣屏東市大武里31鄰永大路233號,22.657863,120.476699,
5943013040,新東京藥局,08-7515817,屏東縣屏東市棒球路47號,屏東縣屏東市永安里10鄰棒球路47號,22.655844,120.481729,
5943013068,陽生藥局,08-7322413,屏東縣屏東市逢甲路26號,屏東縣屏東市武廟里3鄰逢甲路26號,22.671018,120.48837,
5943013148,杏芳藥局,08-7364643,屏東縣屏東市豐田建豐路167號,屏東縣屏東市建豐路167號,22.6758376,120.5053632,
5943013166,名正生活美藥局,08-7524395,屏東縣屏東市復興南路1段99號,屏東縣屏東市新生里2鄰復興南路一段99號,22.653219,120.486161,
5943013175,廷美藥局,08-7327138,屏東縣屏東市崇禮里民族路132號,屏東縣屏東市崇禮里4鄰民族路132號,22.67069,120.484331,
5943013184,統合藥局林森店,08-7233370,屏東縣屏東市林森路25之49號,屏東縣屏東市橋北里10鄰林森路25之49號,22.6715,120.496941,
5943013200,東生藥局,08-7521389,屏東縣屏東市華盛街16－3號,屏東縣屏東市崇武里17鄰華盛街16之3號,22.662444,120.47904,
5943013237,美加康藥局,08-7512530,屏東縣屏東市廣東南路65號,屏東縣屏東市一心里11鄰廣東南路65號,22.664914,120.490709,
5943013291,朝煬藥局,08-7322388,屏東縣屏東市廣東路1532號,屏東縣屏東市潭墘里44鄰廣東路1532號,22.683375,120.47545,
5943013308,佳美屏基健保藥局,08-7373766,屏東縣屏東市華山里大連路60之6號,屏東縣屏東市華山里16鄰大連路60之6號,22.68187,120.502306,
5943013317,心安藥局,08-7343603,屏東縣屏東市自由路463號2樓,屏東縣屏東市北勢里18鄰自由路463號,22.6827,120.491987,
5943013362,福安新藥局,08-7377999,屏東縣屏東市華山里大連路40－15號,屏東縣屏東市華山里15鄰大連路40之15號,22.683115,120.505114,
5943013424,永昇藥局,08-7210069,屏東縣屏東市民生路18之11號,屏東縣屏東市長春里4鄰民生路18之11號,22.66696,120.499115,
5943013479,吉康美妝保健藥局,08-7330803,屏東縣屏東市永福路20號,屏東縣屏東市武廟里1鄰永福路20號,22.671139,120.487489,
5943013488,弘英藥局,08-7366898,屏東縣屏東市中正路702－11號,屏東縣屏東市中正里22鄰中正路702之11號,22.689823,120.499629,
5943013497,明正藥局,08-7384391,屏東縣屏東市自由路381號,屏東縣屏東市溝美里22鄰自由路381號,22.680568,120.495398,
5943013577,佳欣藥局,08-7367992,屏東縣屏東市莊敬街一段94號,屏東縣屏東市華山里18鄰莊敬街一段94號,22.684024,120.502433,
5943013620,增健康藥局,08-7666630,屏東縣屏東市自由路579號,屏東縣屏東市勝利里23鄰自由路579號,22.683246,120.486284,
5943013639,屏東啄木鳥藥局,08-7210684,屏東縣屏東市民生路79－24號,屏東縣屏東市橋南里15鄰民生路79之24號,22.667051,120.498348,
5943013648,信安藥局,08-7322332,屏東縣屏東市金泉里漢口街11號,屏東縣屏東市金泉里6鄰漢口街11號,22.670232,120.489825,每日營業時間 0800-2200
5943013746,柏吉藥師藥局,08-7668255,屏東縣屏東市勝利路322巷13號,屏東縣屏東市潭墘里11鄰勝利路322巷13號,22.679273,120.472939,
5943013808,真心藥局,08-7334355,屏東縣屏東市廣東路1018號,屏東縣屏東市崇蘭里23鄰廣東路1018號,22.687663,120.484997,
5943013817,永泰藥師藥局,08-7531880,屏東縣屏東市龍華路152號,屏東縣屏東市龍華里19鄰龍華路152號,22.635956,120.482727,
5943013835,大林崇大藥局,08-7517979,屏東縣屏東市崇武里華盛街7－5號1樓,屏東縣屏東市崇武里2鄰華盛街7之5號,22.662253,120.478739,
5943013853,復順藥局,08-7215662,屏東縣屏東市公園東路84－2號,屏東縣屏東市豐榮里14鄰公園東路84之2號,22.672152,120.49863,
5943013862,博美藥局,08-7366917,屏東縣屏東市大連里豐榮街61號,屏東縣屏東市大連里73鄰豐榮街61號,22.678303,120.501719,
5943013871,人和藥局,08-7663883,屏東縣屏東市林森路54－1號,屏東縣屏東市興樂里9鄰林森路54之1號,22.67261,120.493471,
5943013880,一二藥局,08-7324688,屏東縣屏東市廣東路1094號,屏東縣屏東市崇蘭里24鄰廣東路1094號,22.687609,120.484006,
5943013899,尚正藥局,08-7665899,屏東縣屏東市端正里中正路115之4號,屏東縣屏東市端正里1鄰中正路115之4號,22.673309,120.489046,
5943013915,怡安生活藥_藥局,08-7377162,屏東縣屏東市大連里瑞光路2段138號1樓,屏東縣屏東市大連里31鄰瑞光路二段138號,22.676913,120.509269,
5943013924,喜樂社區藥局,08-7666552,屏東縣屏東市公裕街162號,屏東縣屏東市北興里22鄰公裕街162號,22.689179,120.491264,
5943013951,大林藥師藥局,08-7320680,屏東縣屏東市平和里仁愛路59號1樓,屏東縣屏東市平和里14鄰仁愛路59號,22.671274,120.49236,
5943013979,彥芳藥局,08-7385559,屏東縣屏東市自由路364－3號,屏東縣屏東市溝美里10鄰自由路364之3號,22.681183,120.494988,
5943014001,康乃爾藥局,08-7550506,屏東縣屏東市大豐路9－1號,屏東縣屏東市安鎮里15鄰大豐路9之1號,22.666539,120.472647,
5943014029,台大藥師藥局,08-7330587,屏東縣屏東市光復路140－3、142號,屏東縣屏東市崇智里3鄰光復路140之3號,22.669983,120.483814,
5943014038,冠綸藥局,08-7365488,屏東縣屏東市華正路255號1樓,屏東縣屏東市中正里1鄰華正路255號,22.684511,120.498223,
5943014047,自由藥局,08-7386682,屏東縣屏東市自由路400號,屏東縣屏東市仁愛里14鄰自由路400號,22.681885,120.493897,
5943014074,大林崇蘭藥局,08-7323738,屏東縣屏東市大同北路98號,屏東縣屏東市潭墘里25鄰大同北路98號,22.681448,120.474908,
5943014092,屏東藥局,08-7323331,屏東縣屏東市自由路631號,屏東縣屏東市崇蘭里13鄰自由路631號,22.682999,120.482379,
5943014109,維康藥局,08-7346888,屏東縣屏東市中華路61－1號,屏東縣屏東市端正里2鄰中華路61之1號,22.672814,120.49,"上午:08:30~12:30,下午:14:30~21:30"
5943014118,信康加藥局,08-7382158,屏東縣屏東市建豐路208號,屏東縣屏東市大連里68鄰建豐路208號,22.676489,120.503503,
5943014127,惠生藥局,08-7223889,屏東縣屏東市歸仁路63－13號,屏東縣屏東市歸心里11鄰歸仁路63之13號,22.655402,120.504299,
5943014145,廣東藥局,08-7362210,屏東縣屏東市廣東路682－2．684號,屏東縣屏東市中正里8鄰廣東路682之1號,22.685268,120.49658,
5943014163,寬懷藥局,08-7333555,屏東縣屏東市中山路40號,屏東縣屏東市武廟里7鄰中山路40號,22.671643,120.486537,
5943020036,長庚中西藥局,08-7896626,屏東縣潮州鎮三共里朝昇路235號,屏東縣潮州鎮三共里22鄰朝昇路235號,22.556154,120.541864,
5943020063,大安藥局,08-7884500,屏東縣潮州鎮永春里光春路71號,屏東縣潮州鎮永春里20鄰光春路71號,22.54359,120.537468,
5943020090,晉源藥師藥局,08-7886819,屏東縣潮州鎮新興路65之1號,屏東縣潮州鎮永春里18鄰新興路65之1號,22.542809,120.536368,
5943020125,信安西藥局,08-7882176,屏東縣潮州鎮同榮里中山路70號,屏東縣潮州鎮同榮里6鄰中山路70號,22.549735,120.54153,
5943020134,東隆藥局,08-7882810,屏東縣潮州鎮同榮里建基路117號,屏東縣潮州鎮同榮里1鄰建基路117號,22.550627,120.541336,
5943020161,惠安藥局,08-7882368,屏東縣潮州鎮新榮里新生路31號,屏東縣潮州鎮新榮里14鄰新生路31號,22.54802,120.537861,
5943020170,一心藥局,08-7889789,屏東縣潮州鎮育英路17－1號,屏東縣潮州鎮光華里2鄰育英路17之1號,22.548756,120.542183,
5943020232,健惠藥局,08-7894797,屏東縣潮州鎮大同路49號,屏東縣潮州鎮八爺里1鄰大同路49號,22.542517,120.533856,
5943020241,健銘藥局,08-7897631,屏東縣潮州鎮新生里新生路147號,屏東縣潮州鎮新生里11鄰新生路147號,22.551551,120.539948,
5943020358,民安藥局,08-7885763,屏東縣潮州鎮同榮里西市路38號,屏東縣潮州鎮同榮里2鄰西市路38號,22.550543,120.541055,
5943020367,安欣藥師藥局,08-7805759,屏東縣潮州鎮延平路一六八號,屏東縣潮州鎮三共里23鄰延平路168號,22.555716,120.540437,
5943021426,日得藥局,08-7885685,屏東縣潮州鎮延平路176號,屏東縣潮州鎮三共里23鄰延平路176號,22.555895,120.54044,
5943021444,泰和藥局,08-7861278,屏東縣潮州鎮四維路295．295－1號,屏東縣潮州鎮三共里14鄰四維路601號,22.563704,120.555013,
5943021453,杏安藥局,08-7892779,屏東縣潮州鎮永坤路151號,屏東縣潮州鎮三共里38鄰永坤路151號,22.553431,120.541332,
5943021480,芳林藥局,08-7801919,屏東縣潮州鎮三和里中正路199號,屏東縣潮州鎮三和里9鄰中正路199號,22.553906,120.540042,
5943021506,潮州啄木鳥藥局,08-7890466,屏東縣潮州鎮介壽路76號,屏東縣潮州鎮永春里28鄰介壽路76號,22.544332,120.536269,
5943021515,鈺康藥局,08-7800921,屏東縣潮州鎮四維路213號,屏東縣潮州鎮三共里5鄰四維路213號,22.554724,120.547299,
5943021588,成昌藥局,08-7801199,屏東縣潮州鎮永春里光春路96號1樓,屏東縣潮州鎮永春里18鄰光春路96號,22.542912,120.537494,
5943021604,葉錦霖藥局,08-7885629,屏東縣潮州鎮新榮里中山五巷3－4號,屏東縣潮州鎮新榮里3鄰中山五巷3之4號,22.548825,120.539122,
5943021631,健鑫藥局,08-7862685,屏東縣潮州鎮萬年路141號,屏東縣潮州鎮永春里36鄰萬年路141號,22.543255,120.532091,除非有急事及高診次服務(預定每星期日)休息外.其他時間均有服務
5943021695,立康藥局,08-7800995,屏東縣潮州鎮介壽路77號1樓,屏東縣潮州鎮永春里19鄰介壽路77號,22.544102,120.536481,
5943021720,潮州藥局,08-7894000,屏東縣潮州鎮介壽路1－1號,屏東縣潮州鎮永春里26鄰介壽路1之1號,22.545846,120.53733,
5943021739,新生西藥局,08-7886022,屏東縣潮州鎮中洲路198號,屏東縣潮州鎮永春里12鄰中洲路198號,22.542083,120.54019,
5943021757,潮美藥局,08-7895388,屏東縣潮州鎮蓬榮街26號,屏東縣潮州鎮蓬萊里7鄰蓬榮街26號,22.550895,120.534384,"12:00-15:00休息 ,20:00關門"
5943021766,欣正宗藥局,08-7892250,屏東縣潮州鎮新生路36號,屏東縣潮州鎮新榮里15鄰新生路36號,22.54777,120.538,
5943030023,益福藥局,08-8338248,屏東縣東港鎮朝安里新生三路212－4號,屏東縣東港鎮朝安里20鄰新生三路212之4號,22.467775,120.445273,
5943030032,振康藥師藥局,08-8352520,屏東縣東港鎮光復路二段101號,屏東縣東港鎮新勝里22鄰光復路二段101號,22.466458,120.453232,
5943030103,保生藥局,08-8322818,屏東縣東港鎮中山路56號,屏東縣東港鎮新勝里13鄰中山路56號,22.466736,120.450505,
5943030112,怡仁藥局,08-8322159,屏東縣東港鎮頂中里中正路107號,屏東縣東港鎮頂中里1鄰中正路107號,22.467056,120.449885,
5943031244,福興藥局,08-8336012,屏東縣東港鎮興漁里順漁路111號,屏東縣東港鎮興漁里25鄰順漁路111號,22.460659,120.448871,
5943031324,嘉祐藥局,08-8310209,屏東縣東港鎮中正路一段68號,屏東縣東港鎮興東里20鄰中正路一段68號,22.4724,120.456508,每星期二休假，.週一週五下午夜間休息.週四上午休息
5943031468,保生藥局中正店,08-8328178,屏東縣東港鎮興東里中正路一段130號,屏東縣東港鎮興東里19鄰中正路一段130號,22.473257,120.457616,
5943031495,東華藥局,08-8322616,屏東縣東港鎮中正路83號,屏東縣東港鎮興臺里9鄰中正路83號,22.466509,120.44956,
5943031575,祐德健保藥局,08-8325995,屏東縣東港鎮中山路1號,屏東縣東港鎮興臺里16鄰中山路1號,22.464982,120.454217,
5943031619,健人藥局,08-8333828,屏東縣東港鎮中正路142號,屏東縣東港鎮新勝里11鄰中正路142號,22.467913,120.45064,
5943031673,嘉蓮藥局,08-8350620,屏東縣東港鎮東隆街40之2號,屏東縣東港鎮東隆里10鄰東隆街40之2號,22.464092,120.448926,
5943031708,東港好厝邊藥局,08-8338233,屏東縣東港鎮成功路252號1樓,屏東縣東港鎮興東里21鄰成功路252號,22.470234,120.453907,
5943031735,愛樂活藥局,08-8312388,屏東縣東港鎮長春一路113－1號,屏東縣東港鎮興東里10鄰長春一路113之1號,22.471099,120.45941,
5943031744,建和藥局,08-8339637,屏東縣東港鎮東隆里東隆街42－1號,屏東縣東港鎮東隆里10鄰東隆街42之1號,22.46412,120.449023,
5943031753,東港啄木鳥藥局,08-8327125,屏東縣東港鎮興東二街16號,屏東縣東港鎮興東里5鄰興東二街16號,22.478157,120.464159,
5943031762,冠德藥局,08-8351179,屏東縣東港鎮朝隆路86號1樓,屏東縣東港鎮朝安里18鄰朝隆路86號,22.468718,120.44664,
5943031771,東港藥局,08-8325133,屏東縣東港鎮中正路257˙257－1號,屏東縣東港鎮頂新里16鄰中正路257之1號,22.470225,120.452302,
5943031780,東港丁丁藥局,08-8336068,屏東縣東港鎮長春一路97號,屏東縣東港鎮興東里10鄰長春一路97號,22.47158,120.459396,
5943031799,欣大眾藥局,08-8351177,屏東縣東港鎮中正路一段92號,屏東縣東港鎮興東里20鄰中正路一段92號,22.472716,120.456917,
5943031806,旭安藥局,08-8310552,屏東縣東港鎮光復路一段180號1樓,屏東縣東港鎮興東里29鄰光復路一段180號,22.470376,120.458236,本月藥局休假日:1/1、1/24-28春節休假日
5943040047,聖鑫藥局,08-8891132,屏東縣恆春鎮中正路73號,屏東縣恆春鎮城南里12鄰中正路73號,22.003021,120.744566,
5943040074,育誠藥局,08-8892782,屏東縣恆春鎮西門路10號,屏東縣恆春鎮城北里12鄰西門路10號,22.005829,120.743211,
5943041222,安田藥師藥局,08-8891829,屏東縣恆春鎮中正路229號,屏東縣恆春鎮城北里12鄰中正路229號,22.006017,120.743558,
5943041320,南門大藥局,08-8894335,屏東縣恆春鎮中正路84號,屏東縣恆春鎮城南里12鄰中正路84號,22.003396,120.744592,
5943041348,恆春啄木鳥藥局,08-8883990,屏東縣恆春鎮_南路28號,屏東縣恆春鎮西門路28號,22.0064344,120.743171,
5943050025,博林藥局,08-7072876,屏東縣萬丹鄉社皮村大昌路458號,屏東縣萬丹鄉社皮村9鄰大昌路458號,22.615683,120.470625,
5943050034,全安堂藥局,08-7772571,屏東縣萬丹鄉香社村中興路一段156號,屏東縣萬丹鄉香社村1鄰中興路一段156號,22.562278,120.472627,
5943050105,萬丹藥局,08-7762889,屏東縣萬丹鄉萬安村和平西路5號,屏東縣萬丹鄉萬安村1鄰和平西路5號,22.58786,120.489382,08:00~~21:30
5943050150,成大藥局,08-7771643,屏東縣萬丹鄉萬全村萬榮街83號1．2樓,屏東縣萬丹鄉萬全村22鄰萬榮街83號,22.591886,120.490913,
5943050169,新萬安藥局,08-7772035,屏東縣萬丹鄉萬安村萬丹路一段113號,屏東縣萬丹鄉萬安村5鄰萬丹路一段113號,22.586284,120.489403,
5943051175,黃藥師藥局,08-7075529,屏東縣萬丹鄉社中村社皮路三段428．430號,屏東縣萬丹鄉社中村1鄰社皮路三段446號,22.621413,120.472284,
5943051282,建霖藥局,08-7777299,屏東縣萬丹鄉萬惠村萬丹路一段6號1F,屏東縣萬丹鄉萬惠村5鄰萬丹路一段6號,22.584101,120.489136,一年365天， 天天營業，每日營業時間0800-2230
5943051291,張藥局,08-7077289,屏東縣萬丹鄉社中村社皮路三段232號,屏東縣萬丹鄉社中村5鄰社皮路三段232號,22.618408,120.470663,8:30~12;00  14:30~21:30
5943051308,丹榮藥局,08-7760458,屏東縣萬丹鄉丹榮路627號,屏東縣萬丹鄉萬全村20鄰丹榮路627號,22.589049,120.491946,"6/8日-早,午看診"
5943051326,進德藥局,08-7772046,屏東縣萬丹鄉萬安村萬丹路1段158號,屏東縣萬丹鄉萬安村6鄰萬丹路一段158號,22.586368,120.489617,
5943051399,杏林婦嬰藥局,08-7777791,屏東縣萬丹鄉萬安村萬丹路一段155號1樓,屏東縣萬丹鄉萬安村2鄰萬丹路一段155號,22.587382,120.489683,
5943051406,萬壽健保藥局,08-7760422,屏東縣萬丹鄉萬壽路二段275號,屏東縣萬丹鄉萬後村6鄰萬壽路二段275號,22.586948,120.487641,
5943051415,好藥多藥局,08-7770055,屏東縣萬丹鄉水泉村萬新路1388號,屏東縣萬丹鄉水泉村12鄰萬新路1388號,22.579433,120.489161,
5943060030,睦昌藥局,08-7622433,屏東縣長治鄉崑崙路188之15號,屏東縣長治鄉崙上村10鄰崑崙路188之15號,22.689952,120.533325,
5943060049,忠安中西藥局,08-7621326,屏東縣長治鄉中山路10號,屏東縣長治鄉繁隆村9鄰中山路10號,22.70306,120.575712,
5943060058,臺灣人藥師藥局,08-7625315,屏東縣長治鄉崙上村崑崙路188－10號,屏東縣長治鄉崙上村10鄰崑崙路188之10號,22.689785,120.533268,每日營業時間早上7點到晚上10點
5943060067,長興藥師藥局,08-7382328,屏東縣長治鄉長興路306號,屏東縣長治鄉新潭村19鄰長興路306號,22.679219,120.520729,
5943061082,佑安藥局,08-7383958,屏東縣長治鄉新潭村長興路24之1號,屏東縣長治鄉新潭村5鄰長興路24之1號,22.677546,120.527102,
5943061091,瑞安藥局,08-7237236,屏東縣長治鄉瑞源路11號,屏東縣長治鄉香楊村9鄰瑞源路11號,22.665106,120.511721,
5943061135,宏大藥師藥局潭頭店,08-7369957,屏東縣長治鄉潭頭路155號,屏東縣長治鄉潭頭村1鄰潭頭路155號,22.673984,120.52454,
5943061144,繁華藥局,08-7626055,屏東縣長治鄉繁華路269號,屏東縣長治鄉繁華村13鄰繁華路269號,22.698152,120.579558,
5943070027,泰安藥局,08-7221543,屏東縣麟洛鄉麟頂村民生路26號,屏東縣麟洛鄉麟頂村5鄰民生路26號,22.652774,120.528085,8:00-21:00
5943071088,立登藥局,08-7213590,屏東縣麟洛鄉中山路256之1號,屏東縣麟洛鄉麟蹄村5鄰中山路256之1號,22.652512,120.524681,
5943071168,麟洛藥局,08-7222617,屏東縣麟洛鄉麟趾村中山路391－393號,屏東縣麟洛鄉麟趾村17鄰中山路391號,22.651138,120.526225,
5943081100,東寧藥局,08-7394122,屏東縣九如鄉東寧村東寧路180號,屏東縣九如鄉東寧村14鄰東寧路180號,22.733712,120.490977,
5943081137,九如藥局,08-7397777,屏東縣九如鄉東寧村九如路二段230號,屏東縣九如鄉東寧村2鄰九如路二段230號,22.733115,120.489253,
5943081146,穎昇藥局,08-7393672,屏東縣九如鄉九如路二段131號,屏東縣九如鄉九清村1鄰九如路二段131號,22.731834,120.48881,
5943081155,信昌藥局,08-7397337,屏東縣九如鄉九如路2段119號,屏東縣九如鄉九清村8鄰九如路二段119號,22.731598,120.48879,
5943090029,亞洲藥局,08-7752938,屏東縣里港鄉永春路8號,屏東縣里港鄉永春村12鄰永春路8號,22.774815,120.496278,全年無休
5943091151,祥安藥局,08-7757652,屏東縣里港鄉玉田村玉田路63－2號,屏東縣里港鄉玉田村8鄰玉田路63之2號,22.776346,120.490545,一年365天天天營業  每日營業時間0800-零晨3點
5943091160,里港寶康藥局,08-7721189,屏東縣里港鄉仁和路24號,屏東縣里港鄉大平村10鄰仁和路24號,22.77725,120.493778,
5943091179,里港全心藥局,08-7757222,屏東縣里港鄉永春村中山路94號,屏東縣里港鄉永春村1鄰中山路94號,22.772104,120.494414,"每星期六午晚及星期日早上休診,其餘都正常看診"
